trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1329,False,"{'a': 0.005, 'e': 0.0013005084182620215}",20,3,29.306684781397454,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.005, 'e': 0.001294022105465848}",30,4,45.66596044981747,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.005, 'e': 0.001287568143289708}",30,17,25.784755024238653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.005, 'e': 0.0012811463703842113}",20,13,9.689524540096532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.005, 'e': 0.0012747566262047007}",30,16,27.7234589548804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.005, 'e': 0.0012683987510072388}",20,6,22.105527869757285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.005, 'e': 0.0012620725858446145}",30,20,20.171731872858643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.005, 'e': 0.0012557779725623694}",30,9,38.65138308361592,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.005, 'e': 0.0012495147537948425}",20,1,30.170133781520956,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.005, 'e': 0.0012432827729612404}",20,0,27.793897654441274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1339,False,"{'a': 0.005, 'e': 0.0012370818742617167}",30,9,40.1010683307623,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.005, 'e': 0.001230911902673481}",25,7,29.659599958735708,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.005, 'e': 0.001224772703946922}",25,19,9.401730618441015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.005, 'e': 0.0012186641246017523}",20,13,13.762247491454826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.005, 'e': 0.0012125860119231696}",25,15,16.51849103873447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.005, 'e': 0.0012065382139580404}",30,3,44.94933423738884,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.005, 'e': 0.0012005205795111}",20,13,13.161748006777513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.005, 'e': 0.0011945329581411752}",20,10,20.38958514237706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.005, 'e': 0.0011885752001574196}",35,24,19.852813263817893,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.005, 'e': 0.0011826471566155727}",25,18,14.20092569139368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.005, 'e': 0.0011767486793142377}",30,8,40.75468032103294,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.005, 'e': 0.0011708796207911744}",25,13,24.860215729732833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.005, 'e': 0.0011650398343196144}",30,0,37.39362924286457,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1352,False,"{'a': 0.005, 'e': 0.0011592291739045914}",20,2,25.33807171249977,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.005, 'e': 0.0011534474942792917}",20,10,16.707017213487322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.005, 'e': 0.0011476946509014253}",25,15,19.960569049011877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.005, 'e': 0.0011419704999496075}",20,9,20.055924738329793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.005, 'e': 0.0011362748983197658}",20,10,20.82576015547868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.005, 'e': 0.0011306077036215634}",30,20,19.029277539765758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.005, 'e': 0.0011249687741748374}",20,14,6.819176708872385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.005, 'e': 0.0011193579690060578}",25,8,29.98017879214285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.005, 'e': 0.0011137751478448032}",20,10,20.179312366872416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.005, 'e': 0.001108220171120254}",20,0,28.699633112968822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.005, 'e': 0.0011026928999577018}",20,0,30.49555389639684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.005, 'e': 0.0010971931961750814}",20,12,13.523585231233358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.005, 'e': 0.0010917209222795108}",20,10,16.473088332826617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.005, 'e': 0.0010862759414638579}",20,2,36.30753967109385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.005, 'e': 0.0010808581176033184}",20,15,9.177520559364218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.005, 'e': 0.0010754673152520138}",20,2,25.79843949042819,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.005, 'e': 0.0010701033996396044}",30,15,25.301111709188806,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.005, 'e': 0.0010647662366679205}",20,3,30.10546840168458,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.005, 'e': 0.001059455692907609}",20,16,9.076843737714823,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.005, 'e': 0.0010541716355948014}",20,16,8.85506888311917,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.005, 'e': 0.0010489139326277882}",30,18,22.804633657786233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.005, 'e': 0.001043682452563722}",20,7,23.780625479694404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.005, 'e': 0.0010384770646153282}",30,20,17.51959137500383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.005, 'e': 0.001033297638647637}",25,12,21.4742475222128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.005, 'e': 0.0010281440451747298}",20,5,25.22588919226259,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.005, 'e': 0.0010230161553565012}",20,11,16.412196137007477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.005, 'e': 0.0010179138409954376}",20,0,26.976377312263608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1379,False,"{'a': 0.005, 'e': 0.0010128369745334165}",20,11,15.09406877733231,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.005, 'e': 0.0010077854290485105}",20,9,16.581972067237736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.005, 'e': 0.0010027590782518195}",35,21,26.698343274824843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.005, 'e': 0.000997757796484312}",25,15,16.919946915161514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,19,10.182811285689192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,13,13.524296480932186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,11,25.993924128089766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,20,18.475369149985543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,3,27.791394825640065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,17.386943932191876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,13,13.974588829030033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,22,14.19460623905585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,15,19.7941791815864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,19.28189651444616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,11,15.545218833187327,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,16,23.387273824857854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,12,23.710693009510305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,20,12.761746992290712,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,10,16.606036959733235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,7,24.142891609937912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",35,26,15.383191838169017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,9,25.37140248499287,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,14,13.781791236015874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,13,18.155655967382994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
